X,Y,Z,Yaw,Pitch,Roll
0.227397248,0.187262688,-0.038103622,-35.076952,6.5234,3.8724
0.227230646,0.185975337,-0.03933883,-35.07370053,6.516187302,3.886825397
0.227030847,0.184642315,-0.040581086,-35.07019763,6.509177778,3.900844444
0.226798382,0.183264462,-0.041829942,-35.06644686,6.502371429,3.914457143
0.22653378,0.181842614,-0.043084953,-35.06245177,6.495768254,3.927663492
0.226237571,0.180377609,-0.044345674,-35.05821592,6.489368254,3.940463492
0.225910286,0.178870286,-0.045611657,-35.05374286,6.483171429,3.952857143
0.225552453,0.177321482,-0.046882457,-35.04903615,6.477177778,3.964844444
0.225164602,0.175732035,-0.048157628,-35.04409934,6.471387302,3.976425397
0.224747264,0.174102784,-0.049436723,-35.038936,6.4658,3.9876
0.224300968,0.172434566,-0.050719297,-35.03354967,6.460415873,3.998368254
0.223826243,0.170728219,-0.052004903,-35.02794392,6.455234921,4.008730159
0.223323621,0.168984581,-0.053293095,-35.02212229,6.450257143,4.018685714
0.222793629,0.167204489,-0.054583428,-35.01608834,6.44548254,4.028234921
0.222236799,0.165388783,-0.055875454,-35.00984563,6.440911111,4.037377778
0.221653659,0.163538299,-0.057168729,-35.00339771,6.436542857,4.046114286
0.221044741,0.161653877,-0.058462805,-34.99674815,6.432377778,4.054444444
0.220410573,0.159736352,-0.059757237,-34.98990049,6.428415873,4.062368254
0.219751685,0.157786565,-0.061051579,-34.98285829,6.424657143,4.069885714
0.219068607,0.155805351,-0.062345384,-34.9756251,6.421101587,4.076996825
0.218361869,0.153793551,-0.063638206,-34.96820449,6.417749206,4.083701587
0.217632,0.151752,-0.0649296,-34.9606,6.4146,4.09
0.216879531,0.149681538,-0.066219119,-34.9528152,6.411653968,4.095892063
0.216104991,0.147583002,-0.067506317,-34.94485363,6.408911111,4.101377778
0.21530891,0.14545723,-0.068790748,-34.93671886,6.406371429,4.106457143
0.214491817,0.14330506,-0.070071966,-34.92841443,6.404034921,4.111130159
0.213654243,0.14112733,-0.071349525,-34.91994392,6.401901587,4.115396825
0.212796718,0.138924878,-0.072622979,-34.91131086,6.399971429,4.119257143
0.21191977,0.136698541,-0.073891881,-34.90251881,6.398244444,4.122711111
0.21102393,0.134449159,-0.075155785,-34.89357134,6.396720635,4.12575873
0.210109728,0.132177568,-0.076414246,-34.884472,6.3954,4.1284
0.209177693,0.129884607,-0.077666818,-34.87522434,6.39428254,4.130634921
0.208228355,0.127571113,-0.078913053,-34.86583192,6.393368254,4.132463492
0.207262245,0.125237925,-0.080152507,-34.85629829,6.392657143,4.133885714
0.20627989,0.12288588,-0.081384732,-34.84662701,6.392149206,4.134901587
0.205281823,0.120515816,-0.082609283,-34.83682163,6.391844444,4.135511111
0.204268571,0.118128571,-0.083825714,-34.82688571,6.391742857,4.135714286
0.203240666,0.115724984,-0.085033579,-34.81682281,6.391844444,4.135511111
0.202198637,0.113305892,-0.086232431,-34.80663649,6.392149206,4.134901587
0.201143013,0.110872133,-0.087421825,-34.79633029,6.392657143,4.133885714
0.200074324,0.108424544,-0.088601314,-34.78590777,6.393368254,4.132463492
0.198993101,0.105963965,-0.089770452,-34.77537249,6.39428254,4.130634921
0.197899872,0.103491232,-0.090928794,-34.764728,6.3954,4.1284
0.196795168,0.101007184,-0.092075892,-34.75397786,6.396720635,4.12575873
0.195679519,0.098512659,-0.093211301,-34.74312563,6.398244444,4.122711111
0.194553454,0.096008494,-0.094334576,-34.73217486,6.399971429,4.119257143
0.193417503,0.093495527,-0.095445268,-34.7211291,6.401901587,4.115396825
0.192272195,0.090974597,-0.096542934,-34.70999192,6.404034921,4.111130159
0.191118062,0.088446542,-0.097627126,-34.69876686,6.406371429,4.106457143
0.189955631,0.085912198,-0.098697398,-34.68745748,6.408911111,4.101377778
0.188785434,0.083372405,-0.099753305,-34.67606734,6.411653968,4.095892063
0.187608,0.080828,-0.1007944,-34.6646,6.4146,4.09
0.186423858,0.078279821,-0.101820237,-34.65305901,6.417749206,4.083701587
0.185233539,0.075728706,-0.10283037,-34.64144792,6.421101587,4.076996825
0.184037573,0.073175493,-0.103824353,-34.62977029,6.424657143,4.069885714
0.182836488,0.070621019,-0.10480174,-34.61802967,6.428415873,4.062368254
0.181630815,0.068066123,-0.105762084,-34.60622963,6.432377778,4.054444444
0.180421083,0.065511643,-0.10670494,-34.59437371,6.436542857,4.046114286
0.179207823,0.062958417,-0.107629861,-34.58246548,6.440911111,4.037377778
0.177991565,0.060407282,-0.108536402,-34.57050849,6.44548254,4.028234921
0.176772837,0.057859077,-0.109424116,-34.55850629,6.450257143,4.018685714
0.175552169,0.055314638,-0.110292557,-34.54646243,6.455234921,4.008730159
0.174330093,0.052774806,-0.11114128,-34.53438049,6.460415873,3.998368254
0.173107136,0.050240416,-0.111969837,-34.522264,6.4658,3.9876
0.17188383,0.047712308,-0.112777783,-34.51011653,6.471387302,3.976425397
0.170660703,0.045191318,-0.113564672,-34.49794163,6.477177778,3.964844444
0.169438286,0.042678286,-0.114330057,-34.48574286,6.483171429,3.952857143
0.168217108,0.040174048,-0.115073493,-34.47352377,6.489368254,3.940463492
0.166997699,0.037679444,-0.115794534,-34.46128792,6.495768254,3.927663492
0.16578059,0.03519531,-0.116492732,-34.44903886,6.502371429,3.914457143
0.164566309,0.032722485,-0.117167643,-34.43678015,6.509177778,3.900844444
0.163355386,0.030261806,-0.11781882,-34.42451534,6.516187302,3.886825397
0.162148352,0.027814112,-0.118445818,-34.412248,6.5234,3.8724
0.160945736,0.02538024,-0.119048189,-34.39998167,6.530815873,3.857568254
0.159748067,0.022961029,-0.119625488,-34.38771992,6.538434921,3.842330159
0.158555877,0.020557317,-0.120177268,-34.37546629,6.546257143,3.826685714
0.157369693,0.01816994,-0.120703084,-34.36322434,6.55428254,3.810634921
0.156190047,0.015799738,-0.12120249,-34.35099763,6.562511111,3.794177778
0.155017467,0.013447547,-0.121675039,-34.33878971,6.570942857,3.777314286
0.153852485,0.011114207,-0.122120285,-34.32660415,6.579577778,3.760044444
0.152695629,0.008800555,-0.122537783,-34.31444449,6.588415873,3.742368254
0.151547429,0.006507429,-0.122927086,-34.30231429,6.597457143,3.724285714
0.150408415,0.004235666,-0.123287747,-34.2902171,6.606701587,3.705796825
0.149279117,0.001986105,-0.123619322,-34.27815649,6.616149206,3.686901587
0.148160064,-0.000240416,-0.123921363,-34.266136,6.6258,3.6676
0.147051787,-0.00244306,-0.124193425,-34.2541592,6.635653968,3.647892063
0.145954815,-0.004620988,-0.124435062,-34.24222963,6.645711111,3.627777778
0.144869678,-0.006773362,-0.124645827,-34.23035086,6.655971429,3.607257143
0.143796905,-0.008899346,-0.124825274,-34.21852643,6.666434921,3.586330159
0.142737027,-0.0109981,-0.124972958,-34.20675992,6.677101587,3.564996825
0.141690574,-0.013068786,-0.125088432,-34.19505486,6.687971429,3.543257143
0.140658074,-0.015110568,-0.125171249,-34.18341481,6.699044444,3.521111111
0.139640058,-0.017122606,-0.125220965,-34.17184334,6.710320635,3.49855873
0.138637056,-0.019104064,-0.125237133,-34.160344,6.7218,3.4756
0.137649597,-0.021054103,-0.125219306,-34.14892034,6.73348254,3.452234921
0.136678211,-0.022971884,-0.125167039,-34.13757592,6.745368254,3.428463492
0.135723429,-0.024856571,-0.125079886,-34.12631429,6.757457143,3.404285714
0.134785778,-0.026707326,-0.1249574,-34.11513901,6.769749206,3.379701587
0.133865791,-0.028523309,-0.124799135,-34.10405363,6.782244444,3.354711111
0.132963995,-0.030303685,-0.124604645,-34.09306171,6.794942857,3.329314286
0.132080922,-0.032047613,-0.124373485,-34.08216681,6.807844444,3.303511111
0.131217101,-0.033754257,-0.124105208,-34.07137249,6.820949206,3.277301587
0.130373061,-0.035422779,-0.123799367,-34.06068229,6.834257143,3.250685714
0.129549332,-0.037052341,-0.123455518,-34.05009977,6.847768254,3.223663492
0.128746445,-0.038642105,-0.123073213,-34.03962849,6.86148254,3.196234921
0.127964928,-0.040191232,-0.122652006,-34.029272,6.8754,3.1684
0.127205312,-0.041698885,-0.122191453,-34.01903386,6.889520635,3.14015873
0.126468127,-0.043164227,-0.121691105,-34.00891763,6.903844444,3.111511111
0.125753902,-0.044586418,-0.121150518,-33.99892686,6.918371429,3.082457143
0.125063167,-0.045964622,-0.120569245,-33.9890651,6.933101587,3.052996825
0.124396451,-0.047298,-0.11994684,-33.97933592,6.948034921,3.023130159
0.123754286,-0.048585714,-0.119282857,-33.96974286,6.963171429,2.992857143
0.123137199,-0.049826927,-0.11857685,-33.96028948,6.978511111,2.962177778
0.122545722,-0.0510208,-0.117828373,-33.95097934,6.994053968,2.931092063
0.121980384,-0.052166496,-0.117036979,-33.941816,7.0098,2.8996
0.121441714,-0.053263176,-0.116202223,-33.93280301,7.025749206,2.867701587
0.120930243,-0.054310004,-0.115323659,-33.92394392,7.041901587,2.835396825
0.120446501,-0.055306139,-0.114400839,-33.91524229,7.058257143,2.802685714
0.119991016,-0.056250746,-0.113433319,-33.90670167,7.074815873,2.769568254
0.119564319,-0.057142986,-0.112420652,-33.89832563,7.091577778,2.736044444
0.119166939,-0.057982021,-0.111362393,-33.89011771,7.108542857,2.702114286
0.118799407,-0.058767012,-0.110258094,-33.88208148,7.125711111,2.667777778
0.118462253,-0.059497123,-0.10910731,-33.87422049,7.14308254,2.633034921
0.118156005,-0.060171515,-0.107909595,-33.86653829,7.160657143,2.597885714
0.117881193,-0.060789351,-0.106664502,-33.85903843,7.178434921,2.562330159
0.117638349,-0.061349792,-0.105371586,-33.85172449,7.196415873,2.526368254
0.117428,-0.061852,-0.1040304,-33.8446,7.2146,2.49
0.117250678,-0.062295138,-0.102640499,-33.83766853,7.232987302,2.453225397
0.117106911,-0.062678367,-0.101201435,-33.83093363,7.251577778,2.416044444
0.11699723,-0.06300085,-0.099712764,-33.82439886,7.270371429,2.378457143
0.116922164,-0.063261749,-0.098174039,-33.81806777,7.289368254,2.340463492
0.116882243,-0.063460226,-0.096584814,-33.81194392,7.308568254,2.302063492
0.116877998,-0.063595442,-0.094944643,-33.80603086,7.327971429,2.263257143
0.116909957,-0.063666561,-0.093253079,-33.80033215,7.347577778,2.224044444
0.11697865,-0.063672743,-0.091509677,-33.79485134,7.367387302,2.184425397
0.117084608,-0.063613152,-0.08971399,-33.789592,7.3874,2.1444
0.11722836,-0.063486949,-0.087865573,-33.78455767,7.407615873,2.103968254
0.117410435,-0.063293296,-0.085963979,-33.77975192,7.428034921,2.063130159
0.117631365,-0.063031355,-0.084008763,-33.77517829,7.448657143,2.021885714
0.117891677,-0.062700289,-0.081999477,-33.77084034,7.46948254,1.980234921
0.118191903,-0.06229926,-0.079935676,-33.76674163,7.490511111,1.938177778
0.118532571,-0.061827429,-0.077816914,-33.76288571,7.511742857,1.895714286
0.118914213,-0.061283958,-0.075642745,-33.75927615,7.533177778,1.852844444
0.119337357,-0.06066801,-0.073412723,-33.75591649,7.554815873,1.809568254
0.119802533,-0.059978747,-0.071126401,-33.75281029,7.576657143,1.765885714
0.120310271,-0.059215331,-0.068783333,-33.7499611,7.598701587,1.721796825
0.120861101,-0.058376924,-0.066383074,-33.74737249,7.620949206,1.677301587
0.121455552,-0.057462688,-0.063925178,-33.745048,7.6434,1.6324
0.122094155,-0.056471785,-0.061409197,-33.7429912,7.666053968,1.587092063
0.122777439,-0.055403377,-0.058834686,-33.74120563,7.688911111,1.541377778
0.123505934,-0.054256626,-0.0562012,-33.73969486,7.711971429,1.495257143
0.124280169,-0.053030695,-0.053508291,-33.73846243,7.735234921,1.448730159
0.125100675,-0.051724745,-0.050755513,-33.73751192,7.758701587,1.401796825
0.125967982,-0.050337938,-0.047942422,-33.73684686,7.782371429,1.354457143
0.126882618,-0.048869437,-0.04506857,-33.73647081,7.806244444,1.306711111
0.127845114,-0.047318404,-0.042133511,-33.73638734,7.830320635,1.25855873
0.128856,-0.045684,-0.0391368,-33.7366,7.8546,1.21
0.129915805,-0.043965388,-0.03607799,-33.73711234,7.87908254,1.161034921
0.131025059,-0.04216173,-0.032956635,-33.73792792,7.903768254,1.111663492
0.132184293,-0.040272187,-0.029772289,-33.73905029,7.928657143,1.061885714
0.133394034,-0.038295923,-0.026524506,-33.74048301,7.953749206,1.011701587
0.134654815,-0.036232099,-0.02321284,-33.74222963,7.979044444,0.961111111
