X,Y,Z,Yaw,Pitch,Roll
0.068987374,0.088162837,-0.216744137,213.2354983,-9.294884127,1.319568254
0.068268469,0.089635347,-0.214615777,213.2438744,-9.278122222,1.286044444
0.067623491,0.090995217,-0.212395499,213.2520823,-9.261157143,1.252114286
0.06705361,0.092240731,-0.21008239,213.2601185,-9.243988889,1.217777778
0.066559996,0.093370169,-0.207675536,213.2679795,-9.22661746,1.183034921
0.066143818,0.094381813,-0.205174024,213.2756617,-9.209042857,1.147885714
0.065806246,0.095273945,-0.20257694,213.2831616,-9.191265079,1.112330159
0.065548451,0.096044847,-0.19988337,213.2904755,-9.173284127,1.076368254
0.0653716,0.0966928,-0.1970924,213.2976,-9.1551,1.04
0.065276865,0.097216086,-0.194203117,213.3045315,-9.136712698,1.003225397
0.065265414,0.097612987,-0.191214608,213.3112664,-9.118122222,0.966044444
0.065338417,0.097881785,-0.188125957,213.3178011,-9.099328571,0.928457143
0.065497045,0.09802076,-0.184936253,213.3241322,-9.080331746,0.890463492
0.065742466,0.098028196,-0.181644581,213.3302561,-9.061131746,0.852063492
0.066075851,0.097902373,-0.178250028,213.3361691,-9.041728571,0.813257143
0.066498369,0.097641574,-0.174751679,213.3418679,-9.022122222,0.774044444
0.067011189,0.09724408,-0.171148622,213.3473487,-9.002312698,0.734425397
0.067615482,0.096708173,-0.167439942,213.352608,-8.9823,0.6944
0.068312416,0.096032134,-0.163624727,213.3576423,-8.962084127,0.653968254
0.069103162,0.095214246,-0.159702061,213.3624481,-8.941665079,0.613130159
0.06998889,0.094252789,-0.155671032,213.3670217,-8.921042857,0.571885714
0.070970769,0.093146046,-0.151530726,213.3713597,-8.90021746,0.530234921
0.072049968,0.091892299,-0.14728023,213.3754584,-8.879188889,0.488177778
0.073227657,0.090489829,-0.142918629,213.3793143,-8.857957143,0.445714286
0.074505006,0.088936917,-0.13844501,213.3829239,-8.836522222,0.402844444
0.075883185,0.087231846,-0.133858459,213.3862835,-8.814884127,0.359568254
0.077363364,0.085372898,-0.129158063,213.3893897,-8.793042857,0.315885714
0.078946711,0.083358353,-0.124342908,213.3922389,-8.770998413,0.271796825
0.080634396,0.081186495,-0.11941208,213.3948275,-8.748750794,0.227301587
0.08242759,0.078855603,-0.114364666,213.397152,-8.7263,0.1824
0.084327462,0.076363961,-0.109199751,213.3992088,-8.703646032,0.137092063
0.086335182,0.07370985,-0.103916424,213.4009944,-8.680788889,0.091377778
0.088451918,0.070891551,-0.098513769,213.4025051,-8.657728571,0.045257143
0.090678842,0.067907347,-0.092990873,213.4037376,-8.634465079,-0.001269841
0.093017122,0.064755518,-0.087346822,213.4046881,-8.610998413,-0.048203175
0.095467928,0.061434348,-0.081580703,213.4053531,-8.587328571,-0.095542857
0.09803243,0.057942117,-0.075691602,213.4057292,-8.563455556,-0.143288889
0.100711797,0.054277107,-0.069678606,213.4058127,-8.539379365,-0.19144127
